stat_id,player_id,player_first_name,player_last_name,player_name,player_position,team_id,team_abbr,team_name,game_id,game_date,pie,pace,assist_percentage,assist_ratio,assist_to_turnover,defensive_rating,defensive_rebound_percentage,effective_field_goal_percentage,net_rating,offensive_rating,offensive_rebound_percentage,rebound_percentage,true_shooting_percentage,turnover_ratio,usage_percentage
6899729,24,Marvin,Bagley III,Marvin Bagley III,F,30,WAS,Washington Wizards,18447325,2026-01-06,0.123,116.6,0.0,0.0,0.0,134.1,0.167,0.333,-38.9,95.2,0.0,0.086,0.63,16.7,0.267
6899730,1028026717,AJ,Johnson,AJ Johnson,G,30,WAS,Washington Wizards,18447325,2026-01-06,-0.034,118.1,0.0,0.0,0.0,156.3,0.167,0.0,-76.3,80.0,0.0,0.091,0.0,0.0,0.067
6899731,1057279594,Will,Riley,Will Riley,F,30,WAS,Washington Wizards,18447325,2026-01-06,-0.019,118.54,0.0,0.0,0.0,136.7,0.143,0.4,-39.9,96.8,0.0,0.069,0.4,16.7,0.182
6899732,38017692,Malaki,Branham,Malaki Branham,F,30,WAS,Washington Wizards,18447325,2026-01-06,0.0,139.09,0.0,0.0,0.0,175.0,0.167,0.0,-108.3,66.7,0.0,0.111,0.0,0.0,0.0
6899733,3547302,Anthony,Gill,Anthony Gill,F,30,WAS,Washington Wizards,18447325,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899734,1016384149,Tristan,Vukcevic,Tristan Vukcevic,F,30,WAS,Washington Wizards,18447325,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899944,38017649,Julian,Champagnie,Julian Champagnie,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.227,109.32,0.091,11.8,1.0,87.5,0.205,0.864,19.3,106.8,0.0,0.099,0.871,11.8,0.17
6899945,30,Harrison,Barnes,Harrison Barnes,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.014,107.94,0.067,14.3,0.0,87.0,0.107,0.167,4.2,91.1,0.0,0.053,0.167,0.0,0.115
6899946,261,Luke,Kornet,Luke Kornet,F-C,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.089,105.84,0.176,37.5,0.0,93.3,0.059,0.4,-3.5,89.8,0.122,0.093,0.4,0.0,0.068
6899947,161,De'Aaron,Fox,De'Aaron Fox,G,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.04,110.71,0.5,28.6,4.0,110.0,0.129,0.25,-23.2,86.8,0.021,0.064,0.25,7.1,0.241
6899948,1028025261,Stephon,Castle,Stephon Castle,G,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.073,111.61,0.267,16.0,0.8,89.6,0.146,0.429,-1.9,87.7,0.049,0.098,0.476,20.0,0.269
6899949,56677822,Victor,Wembanyama,Victor Wembanyama,F-C,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.263,110.77,0.333,10.7,1.5,102.0,0.172,0.575,6.3,108.3,0.0,0.093,0.638,7.1,0.472
6899950,1057262518,Dylan,Harper,Dylan Harper,G,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.034,102.48,0.25,27.3,3.0,84.6,0.032,0.286,18.0,102.6,0.04,0.036,0.286,9.1,0.182
6899951,666682,Keldon,Johnson,Keldon Johnson,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.071,100.51,0.0,0.0,0.0,94.9,0.105,0.462,20.9,115.8,0.029,0.069,0.484,0.0,0.194
6899952,1057271360,Carter,Bryant,Carter Bryant,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,-0.049,98.95,0.0,0.0,0.0,161.1,0.0,0.0,-71.1,90.0,0.0,0.0,0.0,0.0,0.087
6899953,358,Kelly,Olynyk,Kelly Olynyk,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.022,111.41,0.0,0.0,0.0,140.0,0.083,0.0,-60.0,80.0,0.0,0.04,0.0,0.0,0.048
6899954,666767,Jordan,McLaughlin,Jordan McLaughlin,G,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.19,101.5,0.25,33.3,1.0,125.0,0.0,1.5,25.0,150.0,0.0,0.0,1.5,33.3,0.2
6899955,38017699,Jeremy,Sochan,Jeremy Sochan,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.033,104.18,0.083,16.7,1.0,90.3,0.2,0.25,19.4,109.7,0.188,0.194,0.25,16.7,0.128
6899956,48,Bismack,Biyombo,Bismack Biyombo,C,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899957,27924547,Lindy,Waters III,Lindy Waters III,F,27,SAS,San Antonio Spurs,18447326,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899958,56677830,GG,Jackson,GG Jackson,F,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.022,102.4,0.048,12.5,1.0,89.8,0.206,0.167,40.0,129.8,0.0,0.111,0.167,12.5,0.117
6899959,231,Jaren,Jackson Jr.,Jaren Jackson Jr.,F-C,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.129,107.78,0.08,8.0,0.33,84.0,0.167,0.594,27.3,111.3,0.0,0.09,0.622,24.0,0.24
6899960,19465326,Jock,Landale,Jock Landale,C,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.142,100.39,0.182,10.5,2.0,110.2,0.12,0.633,-10.2,100.0,0.176,0.153,0.598,5.3,0.27
6899961,1028039105,Jaylen,Wells,Jaylen Wells,F,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.0,105.98,0.111,11.8,1.0,111.1,0.03,0.273,-25.6,85.5,0.05,0.041,0.313,11.8,0.195
6899962,1028048549,Cam,Spencer,Cam Spencer,G,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.217,106.66,0.421,34.8,0.0,97.0,0.139,0.633,15.0,111.9,0.075,0.105,0.643,0.0,0.183
6899963,17896067,Santi,Aldama,Santi Aldama,F,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.11,109.46,0.182,11.8,0.5,113.0,0.182,0.35,-43.9,69.1,0.091,0.136,0.442,23.5,0.227
6899964,81,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,G,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.098,109.07,0.333,23.1,1.5,109.1,0.115,0.375,-40.2,68.9,0.0,0.058,0.375,15.4,0.185
6899965,1057396260,Javon,Small,Javon Small,G,15,MEM,Memphis Grizzlies,18447326,2026-01-06,-0.098,107.96,0.167,20.0,1.0,110.8,0.04,0.0,-27.0,83.8,0.0,0.021,0.0,20.0,0.178
6899966,38017710,Christian,Koloko,Christian Koloko,C,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.113,115.25,0.067,16.7,1.0,76.7,0.107,0.5,30.4,107.1,0.158,0.128,0.5,16.7,0.102
6899967,38017731,Vince,Williams Jr.,Vince Williams Jr.,G,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.26,106.35,0.333,38.5,5.0,85.7,0.167,1.0,30.6,116.3,0.0,0.098,1.008,7.7,0.14
6899968,1057266649,Cedric,Coward,Cedric Coward,G,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899969,666703,John,Konchar,John Konchar,G-F,15,MEM,Memphis Grizzlies,18447326,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900019,475,Andrew,Wiggins,Andrew Wiggins,F-G,16,MIA,Miami Heat,18447327,2026-01-06,0.043,109.11,0.095,14.3,2.0,124.1,0.042,0.4,-20.7,103.4,0.077,0.063,0.46,7.1,0.174
6900020,4,Bam,Adebayo,Bam Adebayo,C-F,16,MIA,Miami Heat,18447327,2026-01-06,0.092,110.44,0.143,20.0,3.0,104.6,0.273,0.318,-10.7,93.9,0.045,0.143,0.318,6.7,0.154
6900021,1028029127,Kel'el,Ware,Kel'el Ware,C,16,MIA,Miami Heat,18447327,2026-01-06,0.073,113.53,0.105,15.4,2.0,109.0,0.258,0.35,-24.1,84.8,0.083,0.164,0.35,7.7,0.153
6900022,380,Norman,Powell,Norman Powell,F-G,16,MIA,Miami Heat,18447327,2026-01-06,0.135,107.84,0.308,16.7,1.33,107.2,0.083,0.618,-28.7,78.6,0.0,0.037,0.602,12.5,0.25
6900023,17553994,Davion,Mitchell,Davion Mitchell,G,16,MIA,Miami Heat,18447327,2026-01-06,0.029,110.17,0.45,45.0,0.0,93.8,0.03,0.182,-7.8,85.9,0.0,0.013,0.175,0.0,0.149
6900024,38017696,Nikola,Jovic,Nikola Jovic,F,16,MIA,Miami Heat,18447327,2026-01-06,0.058,109.08,0.25,17.6,1.0,106.8,0.133,0.313,-45.1,61.7,0.0,0.058,0.423,17.6,0.206
6900025,666633,Tyler,Herro,Tyler Herro,G,16,MIA,Miami Heat,18447327,2026-01-06,0.185,108.16,0.3,15.0,1.5,110.8,0.257,0.5,-37.3,73.4,0.0,0.117,0.535,10.0,0.23
6900026,1028036986,Pelle,Larsson,Pelle Larsson,G,16,MIA,Miami Heat,18447327,2026-01-06,-0.021,115.05,0.091,8.3,0.5,127.1,0.0,0.389,-44.1,83.0,0.071,0.04,0.389,16.7,0.208
6900027,19465585,Dru,Smith,Dru Smith,G,16,MIA,Miami Heat,18447327,2026-01-06,0.0,107.71,0.0,0.0,0.0,158.3,0.0,0.75,-79.8,78.6,0.0,0.0,0.75,0.0,0.118
6900028,1028125584,Keshad,Johnson,Keshad Johnson,F,16,MIA,Miami Heat,18447327,2026-01-06,-0.085,133.71,0.0,0.0,0.0,92.3,0.25,0.0,0.0,92.3,0.0,0.154,0.0,100.0,0.214
6900029,38017739,Simone,Fontecchio,Simone Fontecchio,F,16,MIA,Miami Heat,18447327,2026-01-06,0.0,133.71,0.0,0.0,0.0,92.3,0.125,0.0,0.0,92.3,0.0,0.077,0.0,0.0,0.071
6900030,1057846109,Myron,Gardner,Myron Gardner,F,16,MIA,Miami Heat,18447327,2026-01-06,0.213,133.71,0.5,25.0,0.0,92.3,0.0,0.5,0.0,92.3,0.0,0.0,0.694,0.0,0.214
6900031,1057272939,Kasparas,Jakučionis,Kasparas Jakučionis,G,16,MIA,Miami Heat,18447327,2026-01-06,0.191,133.71,0.0,0.0,0.0,92.3,0.125,0.75,0.0,92.3,0.2,0.154,0.868,25.0,0.286
6900032,56677785,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,G,16,MIA,Miami Heat,18447327,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900033,3547259,Jaden,McDaniels,Jaden McDaniels,F,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.1,107.7,0.091,10.0,2.0,86.7,0.042,0.5,22.5,109.2,0.026,0.034,0.552,5.0,0.217
6900034,387,Julius,Randle,Julius Randle,F,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.158,107.73,0.238,25.0,2.5,103.3,0.227,0.542,23.3,126.7,0.036,0.153,0.563,10.0,0.224
6900035,176,Rudy,Gobert,Rudy Gobert,C,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.198,108.85,0.042,10.0,0.33,83.8,0.302,1.0,27.0,110.8,0.083,0.203,1.028,30.0,0.113
6900036,3547238,Anthony,Edwards,Anthony Edwards,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.167,108.62,0.176,11.1,1.0,82.1,0.135,0.583,27.1,109.2,0.0,0.076,0.63,11.1,0.348
6900037,131,Donte,DiVincenzo,Donte DiVincenzo,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.085,109.32,0.077,18.2,0.0,94.2,0.083,0.667,24.4,118.6,0.031,0.063,0.667,0.0,0.118
6900038,667378,Naz,Reid,Naz Reid,F-C,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.189,109.64,0.133,14.3,0.0,61.4,0.132,0.583,40.4,101.8,0.036,0.091,0.583,0.0,0.2
6900039,104,Mike,Conley,Mike Conley,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.054,114.39,0.25,37.5,0.0,78.4,0.074,0.25,27.2,105.6,0.0,0.043,0.307,0.0,0.125
6900040,56677851,Jaylen,Clark,Jaylen Clark,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.079,116.81,0.0,0.0,0.0,75.9,0.2,0.0,27.6,103.4,0.0,0.118,0.532,0.0,0.067
6900041,17896031,Nah'Shon,Hyland,Nah'Shon Hyland,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.063,104.12,0.5,33.3,5.0,57.7,0.2,0.313,57.1,114.8,0.0,0.103,0.338,6.7,0.313
6900042,1028025639,Rob,Dillingham,Rob Dillingham,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.043,133.71,0.5,42.9,3.0,92.3,0.2,0.0,0.0,92.3,0.0,0.077,0.0,14.3,0.235
6900043,56677782,Leonard,Miller,Leonard Miller,F,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.298,133.71,0.0,0.0,0.0,92.3,0.2,1.0,0.0,92.3,0.25,0.231,1.0,0.0,0.176
6900044,1057271099,Joan,Beringer,Joan Beringer,F,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.255,133.71,0.0,0.0,0.0,92.3,0.0,0.75,0.0,92.3,0.25,0.154,0.75,0.0,0.235
6900045,38017630,Johnny,Juzang,Johnny Juzang,G,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,-0.085,133.71,0.0,0.0,0.0,92.3,0.2,0.0,0.0,92.3,0.0,0.077,0.0,0.0,0.176
6900046,226,Joe,Ingles,Joe Ingles,F,18,MIN,Minnesota Timberwolves,18447327,2026-01-06,0.043,133.71,0.167,33.3,1.0,92.3,0.2,0.0,0.0,92.3,0.0,0.077,0.0,33.3,0.118
6900047,237,LeBron,James,LeBron James,F,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.257,104.25,0.4,25.8,8.0,98.6,0.216,0.605,13.9,112.5,0.0,0.111,0.679,3.2,0.284
6900048,38017728,Jake,LaRavia,Jake LaRavia,F,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.035,100.79,0.0,0.0,0.0,113.7,0.103,0.5,0.0,113.7,0.034,0.074,0.512,0.0,0.062
6900049,22,Deandre,Ayton,Deandre Ayton,C,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.157,97.81,0.12,15.0,3.0,110.9,0.216,0.563,16.3,127.3,0.125,0.18,0.563,5.0,0.239
6900050,420,Marcus,Smart,Marcus Smart,G,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.072,100.85,0.125,22.2,1.0,103.9,0.119,0.65,15.3,119.2,0.029,0.079,0.65,22.2,0.163
6900051,132,Luka,Doncic,Luka Doncic,F-G,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.136,102.45,0.4,24.4,2.0,104.9,0.047,0.568,5.2,110.1,0.0,0.026,0.578,12.2,0.356
6900052,457,Jarred,Vanderbilt,Jarred Vanderbilt,F,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.141,98.89,0.211,44.4,0.0,95.1,0.182,0.75,6.6,101.7,0.071,0.131,0.717,0.0,0.072
6900053,56677846,Nick,Smith Jr.,Nick Smith Jr.,G,14,LAL,Los Angeles Lakers,18447328,2026-01-06,-0.16,109.43,0.2,20.0,1.0,81.8,0.083,0.0,-9.1,72.7,0.0,0.043,0.0,20.0,0.167
6900054,666626,Jaxson,Hayes,Jaxson Hayes,C,14,LAL,Los Angeles Lakers,18447328,2026-01-06,-0.013,108.82,0.0,0.0,0.0,88.9,0.059,0.5,-15.9,73.0,0.091,0.077,0.41,50.0,0.091
6900055,1028026974,Dalton,Knecht,Dalton Knecht,F,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.031,96.59,0.0,0.0,0.0,81.8,0.0,0.6,22.7,104.5,0.0,0.0,0.6,0.0,0.192
6900056,1028046517,Bronny,James,Bronny James,G,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900057,257,Maxi,Kleber,Maxi Kleber,F,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900058,1603383,Gabe,Vincent,Gabe Vincent,G,14,LAL,Los Angeles Lakers,18447328,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900059,18677986,Trey,Murphy III,Trey Murphy III,F,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.202,99.52,0.158,9.4,0.0,118.5,0.121,0.654,-9.9,108.6,0.023,0.065,0.701,0.0,0.302
6900060,666969,Zion,Williamson,Zion Williamson,F,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.048,102.96,0.208,21.7,1.67,116.7,0.061,0.538,-8.2,108.5,0.059,0.06,0.493,13.0,0.222
6900061,1057274415,Derik,Queen,Derik Queen,C,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.153,102.19,0.381,36.4,2.0,110.6,0.367,0.5,-10.6,100.0,0.056,0.197,0.5,18.2,0.184
6900062,17896024,Herbert,Jones,Herbert Jones,F,19,NOP,New Orleans Pelicans,18447328,2026-01-06,-0.032,99.68,0.0,0.0,0.0,111.0,0.031,0.167,4.3,115.3,0.053,0.043,0.167,10.0,0.12
6900063,1057267077,Jeremiah,Fears,Jeremiah Fears,G,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.053,100.02,0.154,11.8,1.0,114.3,0.111,0.346,-14.3,100.0,0.067,0.083,0.346,11.8,0.294
6900064,1028027567,Yves,Missi,Yves Missi,C,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.202,99.48,0.182,28.6,0.0,115.2,0.133,0.75,-8.9,106.3,0.235,0.188,0.82,0.0,0.125
6900065,1028245777,Karlo,Matkovic,Karlo Matkovic,F-C,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.189,109.64,0.0,0.0,0.0,82.6,0.222,0.667,-0.8,81.8,0.0,0.091,0.773,0.0,0.16
6900066,666848,Jordan,Poole,Jordan Poole,G,19,NOP,New Orleans Pelicans,18447328,2026-01-06,-0.117,96.96,0.083,12.5,0.33,108.1,0.05,0.0,-21.6,86.5,0.0,0.024,0.0,37.5,0.159
6900067,17896097,Jose,Alvarado,Jose Alvarado,G,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.105,104.49,0.353,46.2,6.0,90.0,0.167,0.417,16.1,106.1,0.0,0.093,0.417,7.7,0.135
6900068,1057390538,Micah,Peavy,Micah Peavy,G-F,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.117,102.79,0.143,20.0,1.0,100.0,0.063,0.833,-32.3,67.7,0.056,0.059,0.833,20.0,0.108
6900069,56677837,Jordan,Hawkins,Jordan Hawkins,G,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900070,250,DeAndre,Jordan,DeAndre Jordan,C,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900071,282,Kevon,Looney,Kevon Looney,F,19,NOP,New Orleans Pelicans,18447328,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900403,1057262088,Cooper,Flagg,Cooper Flagg,F,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.201,102.16,0.261,26.1,6.0,90.5,0.146,0.6,13.5,104.0,0.047,0.095,0.63,4.3,0.183
6900404,117,Anthony,Davis,Anthony Davis,F-C,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.122,103.11,0.1,6.5,0.67,98.7,0.295,0.304,-9.1,89.6,0.068,0.182,0.364,9.7,0.319
6900405,666577,Daniel,Gafford,Daniel Gafford,F,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.189,99.3,0.0,0.0,0.0,85.1,0.231,0.625,25.8,110.9,0.25,0.241,0.625,20.0,0.164
6900406,3547293,Naji,Marshall,Naji Marshall,F,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.117,101.99,0.056,6.3,0.25,100.0,0.132,0.75,-7.4,92.6,0.053,0.092,0.689,25.0,0.188
6900407,38017697,Max,Christie,Max Christie,G,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.025,101.02,0.08,11.1,1.0,97.3,0.071,0.308,-3.9,93.4,0.0,0.034,0.384,11.1,0.17
6900408,443,Klay,Thompson,Klay Thompson,G,7,DAL,Dallas Mavericks,18447329,2026-01-06,-0.032,107.19,0.0,0.0,0.0,93.5,0.063,0.25,1.5,95.0,0.0,0.031,0.25,7.7,0.188
6900409,24489167,Brandon,Williams,Brandon Williams,G,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.086,112.73,0.125,10.5,1.0,107.9,0.036,0.577,-7.9,100.0,0.029,0.032,0.592,10.5,0.233
6900410,666747,Caleb,Martin,Caleb Martin,F,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.0,102.08,0.167,33.3,2.0,100.0,0.071,0.0,6.9,106.9,0.0,0.031,0.174,16.7,0.108
6900411,1057847894,Ryan,Nembhard,Ryan Nembhard,G,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.311,92.31,0.5,100.0,0.0,59.1,0.2,0.0,19.2,78.3,0.0,0.103,0.0,0.0,0.0
6900412,38017679,Jaden,Hardy,Jaden Hardy,G,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900413,379,Dwight,Powell,Dwight Powell,F-C,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900414,405,D'Angelo,Russell,D'Angelo Russell,G,7,DAL,Dallas Mavericks,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900415,125,DeMar,DeRozan,DeMar DeRozan,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.13,103.18,0.227,20.0,5.0,93.6,0.021,0.528,1.3,94.9,0.026,0.023,0.556,4.0,0.235
6900416,3547249,Precious,Achiuwa,Precious Achiuwa,F,26,SAC,Sacramento Kings,18447329,2026-01-06,0.193,96.51,0.0,0.0,0.0,88.6,0.267,0.643,9.1,97.7,0.043,0.17,0.643,12.5,0.167
6900417,1057390745,Maxime,Raynaud,Maxime Raynaud,C,26,SAC,Sacramento Kings,18447329,2026-01-06,0.125,101.68,0.048,10.0,1.0,102.7,0.159,0.857,-6.8,95.9,0.054,0.111,0.888,10.0,0.113
6900418,268,Zach,LaVine,Zach LaVine,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.125,100.52,0.136,12.0,1.5,92.3,0.087,0.474,3.8,96.2,0.0,0.044,0.503,8.0,0.242
6900419,472,Russell,Westbrook,Russell Westbrook,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.059,100.24,0.19,16.7,1.33,92.4,0.162,0.3,4.5,96.9,0.0,0.081,0.328,12.5,0.27
6900420,1057276634,Nique,Clifford,Nique Clifford,G,26,SAC,Sacramento Kings,18447329,2026-01-06,-0.009,114.86,0.0,0.0,0.0,117.6,0.067,0.75,-26.5,91.2,0.0,0.031,0.75,50.0,0.103
6900421,38017714,Keon,Ellis,Keon Ellis,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.038,111.64,0.0,0.0,0.0,100.0,0.033,0.313,-1.8,98.2,0.033,0.033,0.313,0.0,0.121
6900422,1057845274,Dylan,Cardwell,Dylan Cardwell,C,26,SAC,Sacramento Kings,18447329,2026-01-06,0.169,114.09,0.111,16.7,1.0,76.0,0.462,0.5,28.0,104.0,0.188,0.31,0.5,16.7,0.156
6900423,409,Dennis,Schroder,Dennis Schroder,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.114,101.66,0.563,39.1,9.0,107.4,0.032,0.4,-18.3,89.1,0.0,0.016,0.42,4.3,0.226
6900424,305,Doug,McDermott,Doug McDermott,F,26,SAC,Sacramento Kings,18447329,2026-01-06,-0.154,93.24,0.0,0.0,0.0,100.0,0.0,0.0,-55.6,44.4,0.0,0.0,0.0,0.0,0.222
6900425,1028025242,Devin,Carter,Devin Carter,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900426,147,Drew,Eubanks,Drew Eubanks,F,26,SAC,Sacramento Kings,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900427,324,Malik,Monk,Malik Monk,G,26,SAC,Sacramento Kings,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900428,1028246478,Daeqwon,Plowden,Daeqwon Plowden,G-F,26,SAC,Sacramento Kings,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900429,407,Dario,Saric,Dario Saric,F,26,SAC,Sacramento Kings,18447329,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6903583,3547247,Isaac,Okoro,Isaac Okoro,F-G,5,CHI,Chicago Bulls,18447331,2026-01-07,0.03,94.21,0.0,0.0,0.0,112.2,0.077,0.25,-8.2,104.1,0.083,0.08,0.25,0.0,0.071
6903584,1028025177,Matas,Buzelis,Matas Buzelis,F,5,CHI,Chicago Bulls,18447331,2026-01-07,0.101,91.91,0.053,5.3,0.5,117.7,0.088,0.6,-17.7,100.0,0.0,0.045,0.613,10.5,0.243
6903585,460,Nikola,Vucevic,Nikola Vucevic,C,5,CHI,Chicago Bulls,18447331,2026-01-07,0.144,97.15,0.2,16.0,4.0,129.2,0.31,0.5,-15.4,113.8,0.212,0.258,0.5,4.0,0.266
6903586,221,Kevin,Huerter,Kevin Huerter,G,5,CHI,Chicago Bulls,18447331,2026-01-07,0.022,93.72,0.2,20.0,1.33,115.3,0.1,0.308,-15.3,100.0,0.0,0.049,0.308,15.0,0.229
6903587,3547274,Tre,Jones,Tre Jones,G,5,CHI,Chicago Bulls,18447331,2026-01-07,0.084,96.0,0.444,50.0,4.0,121.7,0.172,0.143,-5.3,116.4,0.065,0.117,0.342,12.5,0.16
6903588,17895983,Ayo,Dosunmu,Ayo Dosunmu,G,5,CHI,Chicago Bulls,18447331,2026-01-07,0.188,89.6,0.333,15.8,3.0,113.8,0.0,0.8,-34.5,79.3,0.026,0.014,0.8,5.3,0.229
6903589,1057395493,Lachlan,Olbrich,Lachlan Olbrich,C,5,CHI,Chicago Bulls,18447331,2026-01-07,-0.107,89.15,0.143,16.7,0.5,80.0,0.158,0.5,-14.5,65.5,0.105,0.132,0.347,33.3,0.147
